time,open,high,low,close,tick_volume
2025-03-21 00:40:00,0.55542,0.55542,0.55536,0.55536,10
2025-03-21 00:41:00,0.55536,0.55538,0.55536,0.55537,6
2025-03-21 00:42:00,0.55538,0.55568,0.55533,0.55533,5
2025-03-21 00:43:00,0.55564,0.55564,0.55533,0.55553,3
2025-03-21 00:44:00,0.55575,0.55575,0.55533,0.55536,7
2025-03-21 00:45:00,0.55565,0.55566,0.55528,0.55528,14
2025-03-21 00:46:00,0.55527,0.5556,0.55526,0.55528,6
2025-03-21 00:47:00,0.55553,0.55553,0.55522,0.55522,6
2025-03-21 00:48:00,0.55552,0.55553,0.55521,0.55525,12
2025-03-21 00:49:00,0.55524,0.55525,0.55522,0.55524,6
2025-03-21 00:50:00,0.55523,0.55525,0.55522,0.55525,5
2025-03-21 00:51:00,0.55524,0.55524,0.55519,0.55519,7
2025-03-21 00:52:00,0.55548,0.55548,0.55518,0.55518,4
2025-03-21 00:53:00,0.55517,0.55517,0.55514,0.55514,3
2025-03-21 00:54:00,0.55513,0.55542,0.5551,0.5551,5
2025-03-21 00:55:00,0.55511,0.55513,0.5551,0.55511,7
2025-03-21 00:56:00,0.5551,0.55513,0.5551,0.55512,5
2025-03-21 00:57:00,0.55513,0.55513,0.55512,0.55512,4
2025-03-21 00:58:00,0.55513,0.55513,0.55509,0.55511,14
2025-03-21 00:59:00,0.5551,0.5551,0.55495,0.55501,15
2025-03-21 01:00:00,0.55534,0.55534,0.5553,0.55531,10
2025-03-21 01:01:00,0.55531,0.55538,0.5553,0.55535,9
2025-03-21 01:02:00,0.55544,0.55547,0.55534,0.55544,16
2025-03-21 01:03:00,0.55545,0.55556,0.55537,0.55556,11
2025-03-21 01:04:00,0.55556,0.55556,0.55546,0.55553,12
2025-03-21 01:05:00,0.5555,0.55553,0.55547,0.55547,7
2025-03-21 01:06:00,0.55549,0.55553,0.55549,0.5555,11
2025-03-21 01:07:00,0.55549,0.55549,0.55542,0.55543,8
2025-03-21 01:08:00,0.55543,0.55552,0.55541,0.55542,9
2025-03-21 01:09:00,0.55543,0.55548,0.55542,0.55543,11
2025-03-21 01:10:00,0.55542,0.5555,0.55542,0.5555,13
2025-03-21 01:11:00,0.5555,0.55551,0.55543,0.55551,11
2025-03-21 01:12:00,0.5555,0.55552,0.55549,0.55552,5
2025-03-21 01:13:00,0.55551,0.55551,0.55545,0.55545,14
2025-03-21 01:14:00,0.55546,0.55547,0.55544,0.55546,8
2025-03-21 01:15:00,0.55544,0.55544,0.55534,0.55535,15
2025-03-21 01:16:00,0.55535,0.55535,0.55529,0.5553,7
2025-03-21 01:17:00,0.55529,0.55534,0.55529,0.55534,8
2025-03-21 01:18:00,0.55535,0.55536,0.55534,0.55535,7
2025-03-21 01:19:00,0.55535,0.55535,0.55521,0.55522,12
2025-03-21 01:20:00,0.55521,0.55527,0.55521,0.55527,5
2025-03-21 01:21:00,0.55528,0.55528,0.55527,0.55527,4
2025-03-21 01:22:00,0.55525,0.55533,0.55525,0.55533,5
2025-03-21 01:23:00,0.55531,0.55534,0.55529,0.55532,10
2025-03-21 01:24:00,0.55533,0.5554,0.55532,0.5554,11
2025-03-21 01:25:00,0.5554,0.55542,0.55538,0.5554,11
2025-03-21 01:26:00,0.55539,0.55547,0.5553,0.55538,10
2025-03-21 01:27:00,0.55539,0.55539,0.55538,0.55539,3
2025-03-21 01:28:00,0.55538,0.55539,0.55537,0.55538,7
2025-03-21 01:29:00,0.55536,0.55537,0.55531,0.55532,9
2025-03-21 01:30:00,0.55532,0.55532,0.55527,0.55528,5
2025-03-21 01:31:00,0.55527,0.55531,0.55527,0.55528,6
2025-03-21 01:32:00,0.55527,0.55529,0.55527,0.55529,3
2025-03-21 01:33:00,0.55531,0.55535,0.55531,0.55533,8
2025-03-21 01:34:00,0.55533,0.55535,0.55519,0.55519,16
2025-03-21 01:35:00,0.55518,0.55537,0.55518,0.55536,12
2025-03-21 01:36:00,0.55537,0.55546,0.55537,0.55546,9
2025-03-21 01:37:00,0.55548,0.5555,0.55543,0.55544,9
2025-03-21 01:38:00,0.55544,0.55544,0.55543,0.55543,4
2025-03-21 01:39:00,0.5555,0.5555,0.5554,0.55544,10
2025-03-21 01:40:00,0.55543,0.55547,0.55543,0.55547,4
2025-03-21 01:41:00,0.55549,0.55554,0.55548,0.55553,10
2025-03-21 01:42:00,0.55554,0.55557,0.55551,0.55551,15
2025-03-21 01:43:00,0.55552,0.55553,0.55551,0.55553,4
2025-03-21 01:44:00,0.5556,0.5556,0.5555,0.5555,11
2025-03-21 01:45:00,0.5555,0.55552,0.55549,0.55552,11
2025-03-21 01:46:00,0.55553,0.55554,0.55547,0.55547,12
2025-03-21 01:47:00,0.55548,0.55548,0.55545,0.55547,7
2025-03-21 01:48:00,0.55546,0.55548,0.55539,0.55544,13
2025-03-21 01:49:00,0.55543,0.55548,0.55543,0.55548,13
2025-03-21 01:50:00,0.55548,0.5555,0.55547,0.55548,11
2025-03-21 01:51:00,0.55547,0.55549,0.55547,0.55548,5
2025-03-21 01:52:00,0.55551,0.55553,0.55548,0.55553,8
2025-03-21 01:53:00,0.55553,0.55558,0.55553,0.55558,11
2025-03-21 01:54:00,0.55558,0.55559,0.55556,0.55558,12
2025-03-21 01:55:00,0.55557,0.55557,0.55554,0.55555,9
2025-03-21 01:56:00,0.55556,0.55558,0.55556,0.55556,5
2025-03-21 01:57:00,0.55555,0.55561,0.55555,0.55559,13
2025-03-21 01:58:00,0.55558,0.5556,0.55556,0.55558,10
2025-03-21 01:59:00,0.55559,0.5556,0.55554,0.5556,17
2025-03-21 02:00:00,0.55559,0.55563,0.5555,0.55562,32
2025-03-21 02:01:00,0.5556,0.55564,0.55552,0.55556,22
2025-03-21 02:02:00,0.55555,0.55559,0.55554,0.55557,24
2025-03-21 02:03:00,0.55558,0.55564,0.55556,0.55559,17
2025-03-21 02:04:00,0.55557,0.55566,0.55557,0.55561,9
2025-03-21 02:05:00,0.5556,0.55568,0.5556,0.55567,16
2025-03-21 02:06:00,0.55568,0.55569,0.55566,0.55568,15
2025-03-21 02:07:00,0.55568,0.55572,0.55563,0.55565,25
2025-03-21 02:08:00,0.55566,0.5557,0.55565,0.55567,16
2025-03-21 02:09:00,0.55565,0.55566,0.55564,0.55564,16
2025-03-21 02:10:00,0.55564,0.55564,0.55556,0.55556,14
2025-03-21 02:11:00,0.55555,0.55555,0.55551,0.55551,14
2025-03-21 02:12:00,0.5555,0.55556,0.55549,0.55555,16
2025-03-21 02:13:00,0.55553,0.5556,0.55553,0.55559,12
2025-03-21 02:14:00,0.55558,0.55558,0.55555,0.55556,13
2025-03-21 02:15:00,0.55558,0.55559,0.55552,0.55557,14
2025-03-21 02:16:00,0.55557,0.55561,0.55553,0.55558,14
2025-03-21 02:17:00,0.55558,0.55566,0.55556,0.55564,16
2025-03-21 02:18:00,0.55562,0.55563,0.55555,0.55556,17
2025-03-21 02:19:00,0.55555,0.55555,0.55552,0.55555,9
2025-03-21 02:20:00,0.55556,0.55573,0.55556,0.55573,15
2025-03-21 02:21:00,0.55573,0.55586,0.55573,0.55584,21
2025-03-21 02:22:00,0.55585,0.55585,0.5558,0.55583,12
2025-03-21 02:23:00,0.55582,0.55594,0.55582,0.55592,11
2025-03-21 02:24:00,0.55591,0.55592,0.55577,0.55578,17
2025-03-21 02:25:00,0.55578,0.55581,0.55576,0.55581,14
2025-03-21 02:26:00,0.55583,0.55584,0.55575,0.55575,14
2025-03-21 02:27:00,0.55573,0.55574,0.5557,0.55573,11
2025-03-21 02:28:00,0.55572,0.55574,0.55569,0.55573,16
2025-03-21 02:29:00,0.55574,0.55575,0.55571,0.55574,9
2025-03-21 02:30:00,0.55574,0.55585,0.55568,0.55582,26
2025-03-21 02:31:00,0.55583,0.55595,0.55583,0.55595,21
2025-03-21 02:32:00,0.55595,0.55599,0.55591,0.55594,20
2025-03-21 02:33:00,0.55593,0.55597,0.55592,0.55596,9
2025-03-21 02:34:00,0.55596,0.55596,0.55589,0.55589,15
2025-03-21 02:35:00,0.5559,0.5559,0.55578,0.55584,19
2025-03-21 02:36:00,0.55584,0.55587,0.55581,0.55587,14
2025-03-21 02:37:00,0.55587,0.55591,0.55586,0.5559,15
2025-03-21 02:38:00,0.5559,0.55592,0.55589,0.5559,12
